date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
24/03/19,Canada,French Guiana,4,1,CONCACAF Nations League qualification,Vancouver,Canada,FALSE
24/03/19,Dominican Republic,Bermuda,1,3,CONCACAF Nations League qualification,Santiago de los Caballeros,Dominican Republic,FALSE
24/03/19,Haiti,Cuba,2,1,CONCACAF Nations League qualification,Port-au-Prince,Haiti,FALSE
24/03/19,Barbados,Nicaragua,0,1,CONCACAF Nations League qualification,Bridgetown,Barbados,FALSE
24/03/19,El Salvador,Jamaica,2,0,CONCACAF Nations League qualification,San Salvador,El Salvador,FALSE
24/03/19,DR Congo,Liberia,1,0,African Cup of Nations qualification,Kinshasa,DR Congo,FALSE
24/03/19,Cape Verde,Lesotho,0,0,African Cup of Nations qualification,Praia,Cape Verde,FALSE
25/03/19,Catalonia,Venezuela,2,1,Friendly,Girona,Spain,FALSE
25/03/19,Azerbaijan,Lithuania,0,0,Friendly,Baku,Azerbaijan,FALSE
25/03/19,Kuwait,Nepal,1,0,Friendly,Al Ahmadi,Kuwait,FALSE
25/03/19,Myanmar,Indonesia,0,2,Friendly,Mandalay,Myanmar,FALSE
25/03/19,Saudi Arabia,Equatorial Guinea,3,2,Friendly,Riyadh,Saudi Arabia,FALSE
25/03/19,Kosovo,Bulgaria,1,1,UEFA Euro qualification,Pristina,Kosovo,FALSE
25/03/19,Montenegro,England,1,5,UEFA Euro qualification,Podgorica,Montenegro,FALSE
25/03/19,Portugal,Serbia,1,1,UEFA Euro qualification,Lisbon,Portugal,FALSE
25/03/19,Luxembourg,Ukraine,1,2,UEFA Euro qualification,Luxembourg,Luxembourg,FALSE
25/03/19,Turkey,Moldova,4,0,UEFA Euro qualification,Eskişehir,Turkey,FALSE
25/03/19,Andorra,Albania,0,3,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
25/03/19,France,Iceland,4,0,UEFA Euro qualification,Paris,France,FALSE
26/03/19,Algeria,Tunisia,1,0,Friendly,Blida,Algeria,FALSE
26/03/19,Costa Rica,Jamaica,1,0,Friendly,San José,Costa Rica,FALSE
26/03/19,Czech Republic,Brazil,1,3,Friendly,Prague,Czech Republic,FALSE
26/03/19,Ghana,Mauritania,3,1,Friendly,Accra,Ghana,FALSE
26/03/19,Gibraltar,Estonia,0,1,Friendly,Gibraltar,Gibraltar,FALSE
26/03/19,Honduras,Ecuador,0,0,Friendly,Harrison,United States,TRUE
26/03/19,Ivory Coast,Liberia,1,0,Friendly,Abidjan,Ivory Coast,FALSE
26/03/19,Japan,Bolivia,1,0,Kirin Challenge Cup,Kobe,Japan,FALSE
26/03/19,South Korea,Colombia,2,1,Friendly,Seoul,South Korea,FALSE
26/03/19,Morocco,Argentina,0,1,Friendly,Tangier,Morocco,FALSE
26/03/19,Nicaragua,Guatemala,0,1,Friendly,Managua,Nicaragua,FALSE
26/03/19,Nigeria,Egypt,1,0,Friendly,Asaba,Nigeria,FALSE
26/03/19,Paraguay,Mexico,2,4,Friendly,Santa Clara,United States,TRUE
26/03/19,Peru,El Salvador,0,2,Friendly,"Washington, D.C.",United States,TRUE
26/03/19,Senegal,Mali,2,1,Friendly,Dakar,Senegal,FALSE
26/03/19,United Arab Emirates,Syria,0,0,Friendly,Abu Dhabi,United Arab Emirates,FALSE
26/03/19,United States,Chile,1,1,Friendly,Houston,United States,FALSE
26/03/19,Republic of Ireland,Georgia,1,0,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
26/03/19,Switzerland,Denmark,3,3,UEFA Euro qualification,Basel,Switzerland,FALSE
26/03/19,Malta,Spain,0,2,UEFA Euro qualification,Attard,Malta,FALSE
26/03/19,Norway,Sweden,3,3,UEFA Euro qualification,Oslo,Norway,FALSE
26/03/19,Romania,Faroe Islands,4,1,UEFA Euro qualification,Cluj-Napoca,Romania,FALSE
26/03/19,Bosnia and Herzegovina,Greece,2,2,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,FALSE
26/03/19,Italy,Liechtenstein,6,0,UEFA Euro qualification,Parma,Italy,FALSE
26/03/19,Armenia,Finland,0,2,UEFA Euro qualification,Yerevan,Armenia,FALSE
04/05/19,Yorkshire,Somaliland,6,2,Friendly,Athersley,England,FALSE
11/05/19,Guernsey,Jersey,0,0,Muratti Vase,Guernsey,Guernsey,FALSE
25/05/19,Eswatini,Mauritius,2,2,COSAFA Cup,Durban,South Africa,TRUE
25/05/19,Kernow,Barawa,5,0,Friendly,Bodmin,England,FALSE
25/05/19,Cascadia,Chagos Islands,6,3,Friendly,Kent,United States,FALSE
26/05/19,Mozambique,Namibia,1,2,COSAFA Cup,Durban,South Africa,TRUE
26/05/19,Malawi,Seychelles,3,0,COSAFA Cup,Durban,South Africa,TRUE
27/05/19,Eswatini,Comoros,2,2,COSAFA Cup,Durban,South Africa,TRUE
28/05/19,Seychelles,Mozambique,0,0,COSAFA Cup,Durban,South Africa,TRUE
28/05/19,Namibia,Malawi,1,2,COSAFA Cup,Durban,South Africa,TRUE
28/05/19,Laos,Sri Lanka,2,1,Friendly,Vientiane,Laos,FALSE
29/05/19,Comoros,Mauritius,2,1,COSAFA Cup,Durban,South Africa,TRUE
29/05/19,Panama,Basque Country,0,0,Friendly,Panama City,Panama,FALSE
30/05/19,Mozambique,Malawi,1,1,COSAFA Cup,Durban,South Africa,TRUE
30/05/19,Namibia,Seychelles,3,0,COSAFA Cup,Durban,South Africa,TRUE
30/05/19,Turkey,Greece,2,1,Friendly,Antalya,Turkey,FALSE
31/05/19,Laos,Sri Lanka,2,2,Friendly,Vientiane,Laos,FALSE
01/06/19,Lesotho,Uganda,0,0,COSAFA Cup,Durban,South Africa,TRUE
01/06/19,Zimbabwe,Comoros,2,0,COSAFA Cup,Durban,South Africa,TRUE
01/06/19,Venezuela,Ecuador,1,1,Friendly,Miami Gardens,United States,TRUE
01/06/19,Yorkshire,Parishes of Jersey,1,0,Atlantic Heritage Cup,Ossett,England,FALSE
02/06/19,South Africa,Botswana,2,2,COSAFA Cup,Durban,South Africa,FALSE
02/06/19,Zambia,Malawi,2,2,COSAFA Cup,Durban,South Africa,TRUE
02/06/19,El Salvador,Haiti,1,0,Friendly,"Washington, D.C.",United States,TRUE
02/06/19,France,Bolivia,2,0,Friendly,Nantes,France,FALSE
02/06/19,Luxembourg,Madagascar,3,3,Friendly,Luxembourg,Luxembourg,FALSE
02/06/19,Malaysia,Nepal,2,0,Friendly,Kuala Lumpur,Malaysia,FALSE
02/06/19,Turkey,Uzbekistan,2,0,Friendly,Alanya,Turkey,FALSE
02/06/19,Abkhazia,Chameria,3,1,CONIFA European Football Cup,Askeran,Azerbaijan,TRUE
02/06/19,Artsakh,Sápmi,3,2,CONIFA European Football Cup,Stepanakert,Azerbaijan,FALSE
02/06/19,Padania,Székely Land,4,0,CONIFA European Football Cup,Martakert,Azerbaijan,TRUE
02/06/19,Western Armenia,South Ossetia,1,2,CONIFA European Football Cup,Martuni,Azerbaijan,TRUE
02/06/19,Parishes of Jersey,Chagos Islands,9,2,Atlantic Heritage Cup,Harrogate,England,FALSE
03/06/19,Colombia,Panama,3,0,Friendly,Bogotá,Colombia,FALSE
03/06/19,Vanuatu,Tahiti,2,0,Friendly,Port Vila,Vanuatu,FALSE
03/06/19,Artsakh,Chameria,1,4,CONIFA European Football Cup,Martuni,Azerbaijan,FALSE
03/06/19,Sápmi,Abkhazia,0,1,CONIFA European Football Cup,Martakert,Azerbaijan,TRUE
03/06/19,Székely Land,Western Armenia,0,5,CONIFA European Football Cup,Askeran,Azerbaijan,TRUE
03/06/19,South Ossetia,Padania,2,1,CONIFA European Football Cup,Stepanakert,Azerbaijan,TRUE
04/06/19,Comoros,Malawi,1,2,COSAFA Cup,Durban,South Africa,TRUE
04/06/19,Artsakh,Abkhazia,1,1,CONIFA European Football Cup,Martuni,Azerbaijan,FALSE
04/06/19,Chameria,Sápmi,4,0,CONIFA European Football Cup,Martakert,Azerbaijan,TRUE
04/06/19,South Ossetia,Székely Land,2,2,CONIFA European Football Cup,Askeran,Azerbaijan,TRUE
04/06/19,Padania,Western Armenia,1,1,CONIFA European Football Cup,Stepanakert,Azerbaijan,TRUE
04/06/19,South Africa,Uganda,1,1,COSAFA Cup,Durban,South Africa,FALSE
05/06/19,Lesotho,Botswana,1,2,COSAFA Cup,Durban,South Africa,TRUE
05/06/19,Zimbabwe,Zambia,0,0,COSAFA Cup,Durban,South Africa,TRUE
05/06/19,Brazil,Qatar,2,0,Friendly,Brasília,Brazil,FALSE
05/06/19,Japan,Trinidad and Tobago,0,0,Kirin Challenge Cup,Toyota,Japan,FALSE
05/06/19,Mexico,Venezuela,3,1,Friendly,Atlanta,United States,TRUE
05/06/19,Paraguay,Honduras,1,1,Friendly,Ciudad del Este,Paraguay,FALSE
05/06/19,Peru,Costa Rica,1,0,Friendly,Lima,Peru,FALSE
05/06/19,United States,Jamaica,0,1,Friendly,"Washington, D.C.",United States,FALSE
05/06/19,Portugal,Switzerland,3,1,UEFA Nations League,Porto,Portugal,FALSE
06/06/19,Bermuda,Guyana,1,0,Friendly,Hamilton,Bermuda,FALSE
06/06/19,Chile,Haiti,2,1,Friendly,Coquimbo,Chile,FALSE
06/06/19,Taiwan,Nepal,1,1,Friendly,Kaohsiung,Taiwan,FALSE
06/06/19,Iran,Syria,5,0,Friendly,Tehran,Iran,FALSE
06/06/19,Slovakia,Jordan,5,1,Friendly,Trnava,Slovakia,FALSE
06/06/19,Tajikistan,Afghanistan,1,1,Friendly,Dushanbe,Tajikistan,FALSE
06/06/19,England,Netherlands,1,3,UEFA Nations League,Guimarães,Portugal,TRUE
06/06/19,Abkhazia,Western Armenia,1,1,CONIFA European Football Cup,Stepanakert,Azerbaijan,TRUE
06/06/19,South Ossetia,Chameria,0,0,CONIFA European Football Cup,Askeran,Azerbaijan,TRUE
06/06/19,Padania,Sápmi,4,0,CONIFA European Football Cup,Martakert,Azerbaijan,TRUE
06/06/19,Artsakh,Székely Land,2,1,CONIFA European Football Cup,Martuni,Azerbaijan,FALSE
06/06/19,Bhutan,Guam,1,0,FIFA World Cup qualification,Thimphu,Bhutan,FALSE
06/06/19,Cambodia,Pakistan,2,0,FIFA World Cup qualification,Phnom Penh,Cambodia,FALSE
06/06/19,Laos,Bangladesh,0,1,FIFA World Cup qualification,Vientiane,Laos,FALSE
06/06/19,Macau,Sri Lanka,1,0,FIFA World Cup qualification,Zhuhai,Macau,FALSE
06/06/19,Mongolia,Brunei,2,0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,FALSE
07/06/19,Czech Republic,Bulgaria,2,1,UEFA Euro qualification,Prague,Czech Republic,FALSE
07/06/19,Montenegro,Kosovo,1,1,UEFA Euro qualification,Podgorica,Montenegro,FALSE
07/06/19,Lithuania,Luxembourg,1,1,UEFA Euro qualification,Vilnius,Lithuania,FALSE
07/06/19,Ukraine,Serbia,5,0,UEFA Euro qualification,Lviv,Ukraine,FALSE
07/06/19,Georgia,Gibraltar,3,0,UEFA Euro qualification,Tbilisi,Georgia,FALSE
07/06/19,Denmark,Republic of Ireland,1,1,UEFA Euro qualification,Copenhagen,Denmark,FALSE
07/06/19,Faroe Islands,Spain,1,4,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
07/06/19,Norway,Romania,2,2,UEFA Euro qualification,Oslo,Norway,FALSE
07/06/19,Sweden,Malta,3,0,UEFA Euro qualification,Stockholm,Sweden,FALSE
07/06/19,Austria,Slovenia,1,0,UEFA Euro qualification,Klagenfurt,Austria,FALSE
07/06/19,North Macedonia,Poland,0,1,UEFA Euro qualification,Skopje,North Macedonia,FALSE
07/06/19,Latvia,Israel,0,3,UEFA Euro qualification,Riga,Latvia,FALSE
07/06/19,Lesotho,Zimbabwe,2,2,COSAFA Cup,Durban,South Africa,TRUE
07/06/19,South Africa,Malawi,0,0,COSAFA Cup,Durban,South Africa,FALSE
07/06/19,Argentina,Nicaragua,5,1,Friendly,San Juan,Argentina,FALSE
07/06/19,China PR,Philippines,2,0,Friendly,Guangzhou,China PR,FALSE
07/06/19,Fiji,Tahiti,1,1,Friendly,Port Vila,Vanuatu,TRUE
07/06/19,Ivory Coast,Comoros,3,1,Friendly,Boulogne-Sur-Mer,Ivory Coast,FALSE
07/06/19,Kenya,Madagascar,1,0,Friendly,Bondoufle,Kenya,FALSE
07/06/19,South Korea,Australia,1,0,Friendly,Busan,South Korea,FALSE
07/06/19,Tunisia,Iraq,2,0,Friendly,Radès,Tunisia,FALSE
07/06/19,Uruguay,Panama,3,0,Friendly,Montevideo,Uruguay,FALSE
07/06/19,Uzbekistan,North Korea,4,0,Friendly,Tashkent,Uzbekistan,FALSE
07/06/19,Malaysia,Timor-Leste,7,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,FALSE
08/06/19,Estonia,Northern Ireland,1,2,UEFA Euro qualification,Tallinn,Estonia,FALSE
08/06/19,Belarus,Germany,0,2,UEFA Euro qualification,Borisov,Belarus,FALSE
08/06/19,Croatia,Wales,2,1,UEFA Euro qualification,Osijek,Croatia,FALSE
08/06/19,Azerbaijan,Hungary,1,3,UEFA Euro qualification,Baku,Azerbaijan,FALSE
08/06/19,Iceland,Albania,1,0,UEFA Euro qualification,Reykjavík,Iceland,FALSE
08/06/19,Moldova,Andorra,1,0,UEFA Euro qualification,Chișinău,Moldova,FALSE
08/06/19,Turkey,France,2,0,UEFA Euro qualification,Konya,Turkey,FALSE
08/06/19,Russia,San Marino,9,0,UEFA Euro qualification,Saransk,Russia,FALSE
08/06/19,Scotland,Cyprus,2,1,UEFA Euro qualification,Glasgow,Scotland,FALSE
08/06/19,Belgium,Kazakhstan,3,0,UEFA Euro qualification,Brussels,Belgium,FALSE
08/06/19,Finland,Bosnia and Herzegovina,2,0,UEFA Euro qualification,Tampere,Finland,FALSE
08/06/19,Armenia,Liechtenstein,3,0,UEFA Euro qualification,Yerevan,Armenia,FALSE
08/06/19,Greece,Italy,0,3,UEFA Euro qualification,Athens,Greece,FALSE
08/06/19,Botswana,Zambia,0,1,COSAFA Cup,Durban,South Africa,TRUE
08/06/19,Angola,Guinea-Bissau,2,0,Friendly,Penafiel,Angola,FALSE
08/06/19,Nigeria,Zimbabwe,0,0,Friendly,Asaba,Nigeria,FALSE
08/06/19,Singapore,Solomon Islands,4,3,Friendly,Kallang,Singapore,FALSE
08/06/19,Abkhazia,Chameria,0,0,CONIFA European Football Cup,Stepanakert,Azerbaijan,TRUE
08/06/19,Sápmi,Székely Land,3,2,CONIFA European Football Cup,Askeran,Azerbaijan,TRUE
08/06/19,Artsakh,Padania,2,0,CONIFA European Football Cup,Stepanakert,Azerbaijan,FALSE
09/06/19,Brazil,Honduras,7,0,Friendly,Porto Alegre,Brazil,FALSE
09/06/19,Cameroon,Zambia,2,1,Friendly,Majadahonda,Cameroon,FALSE
09/06/19,DR Congo,Burkina Faso,0,0,Friendly,Marbella,Spain,TRUE
09/06/19,Japan,El Salvador,2,0,Kirin Challenge Cup,Rifu,Japan,FALSE
09/06/19,Mexico,Ecuador,3,2,Friendly,Arlington,United States,TRUE
09/06/19,Paraguay,Guatemala,2,0,Friendly,Asunción,Paraguay,FALSE
09/06/19,Peru,Colombia,0,3,Friendly,Lima,Peru,FALSE
09/06/19,Turkmenistan,Uganda,0,0,Friendly,Abu Dhabi,United Arab Emirates,TRUE
09/06/19,United States,Venezuela,0,3,Friendly,Cincinnati,United States,FALSE
09/06/19,Switzerland,England,0,0,UEFA Nations League,Guimarães,Portugal,TRUE
09/06/19,Portugal,Netherlands,1,0,UEFA Nations League,Porto,Portugal,FALSE
09/06/19,Western Armenia,South Ossetia,0,1,CONIFA European Football Cup,Stepanakert,Azerbaijan,TRUE
10/06/19,Czech Republic,Montenegro,3,0,UEFA Euro qualification,Olomouc,Czech Republic,FALSE
10/06/19,Bulgaria,Kosovo,2,3,UEFA Euro qualification,Sofia,Bulgaria,FALSE
10/06/19,Serbia,Lithuania,4,1,UEFA Euro qualification,Belgrade,Serbia,FALSE
10/06/19,Ukraine,Luxembourg,1,0,UEFA Euro qualification,Lviv,Ukraine,FALSE
10/06/19,Republic of Ireland,Gibraltar,2,0,UEFA Euro qualification,Dublin,Republic of Ireland,FALSE
10/06/19,Denmark,Georgia,5,1,UEFA Euro qualification,Copenhagen,Denmark,FALSE
10/06/19,Faroe Islands,Norway,0,2,UEFA Euro qualification,Tórshavn,Faroe Islands,FALSE
10/06/19,Malta,Romania,0,4,UEFA Euro qualification,Attard,Malta,FALSE
10/06/19,Spain,Sweden,3,0,UEFA Euro qualification,Madrid,Spain,FALSE
10/06/19,North Macedonia,Austria,1,4,UEFA Euro qualification,Skopje,North Macedonia,FALSE
10/06/19,Poland,Israel,4,0,UEFA Euro qualification,Warsaw,Poland,FALSE
10/06/19,Latvia,Slovenia,0,5,UEFA Euro qualification,Riga,Latvia,FALSE
10/06/19,Vanuatu,Fiji,0,0,Friendly,Port Vila,Vanuatu,FALSE
11/06/19,Germany,Estonia,8,0,UEFA Euro qualification,Mainz,Germany,FALSE
11/06/19,Belarus,Northern Ireland,0,1,UEFA Euro qualification,Borisov,Belarus,FALSE
11/06/19,Azerbaijan,Slovakia,1,5,UEFA Euro qualification,Baku,Azerbaijan,FALSE
11/06/19,Hungary,Wales,1,0,UEFA Euro qualification,Budapest,Hungary,FALSE
11/06/19,Iceland,Turkey,2,1,UEFA Euro qualification,Reykjavík,Iceland,FALSE
11/06/19,Albania,Moldova,2,0,UEFA Euro qualification,Elbasan,Albania,FALSE
11/06/19,Andorra,France,0,4,UEFA Euro qualification,Andorra la Vella,Andorra,FALSE
11/06/19,Kazakhstan,San Marino,4,0,UEFA Euro qualification,Nur-Sultan,Kazakhstan,FALSE
11/06/19,Belgium,Scotland,3,0,UEFA Euro qualification,Brussels,Belgium,FALSE
11/06/19,Russia,Cyprus,1,0,UEFA Euro qualification,Nizhny Novgorod,Russia,FALSE
11/06/19,Italy,Bosnia and Herzegovina,2,1,UEFA Euro qualification,Turin,Italy,FALSE
11/06/19,Liechtenstein,Finland,0,2,UEFA Euro qualification,Vaduz,Liechtenstein,FALSE
11/06/19,Greece,Armenia,2,3,UEFA Euro qualification,Athens,Greece,FALSE
11/06/19,Algeria,Burundi,1,1,Friendly,Doha,Qatar,TRUE
11/06/19,Benin,Guinea,1,0,Friendly,Marrakech,Morocco,TRUE
11/06/19,China PR,Tajikistan,1,0,Friendly,Guangzhou,China PR,FALSE
11/06/19,Croatia,Tunisia,1,2,Friendly,Varaždin,Croatia,FALSE
11/06/19,Hong Kong,Taiwan,0,2,Friendly,Hong Kong,Hong Kong,FALSE
11/06/19,Jordan,Indonesia,4,1,Friendly,Amman,Jordan,FALSE
11/06/19,South Korea,Iran,1,1,Friendly,Seoul,South Korea,FALSE
11/06/19,Kyrgyzstan,Palestine,2,2,Friendly,Bishkek,Kyrgyzstan,FALSE
11/06/19,Singapore,Myanmar,1,2,Friendly,Kallang,Singapore,FALSE
11/06/19,Uzbekistan,Syria,2,0,Friendly,Tashkent,Uzbekistan,FALSE
11/06/19,Bangladesh,Laos,0,0,FIFA World Cup qualification,Dhaka,Bangladesh,FALSE
11/06/19,Brunei,Mongolia,2,1,FIFA World Cup qualification,Bandar Seri Begawan,Brunei,FALSE
11/06/19,Guam,Bhutan,5,0,FIFA World Cup qualification,Dededo,Guam,FALSE
11/06/19,Pakistan,Cambodia,1,2,FIFA World Cup qualification,Doha,Qatar,TRUE
11/06/19,Sri Lanka,Macau,3,0,FIFA World Cup qualification,Colombo,Sri Lanka,FALSE
11/06/19,Malaysia,Timor-Leste,5,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,FALSE
12/06/19,Morocco,Gambia,0,1,Friendly,Marrakech,Morocco,FALSE
12/06/19,Ynys Môn,Saint Helena,7,2,Friendly,Anglesey,Wales,FALSE
13/06/19,Egypt,Tanzania,1,0,Friendly,Alexandria,Egypt,FALSE
14/06/19,Cameroon,Mali,1,1,Friendly,Al Wakrah,Qatar,TRUE
14/06/19,Madagascar,Mauritania,1,3,Friendly,Marrakech,Morocco,TRUE
14/06/19,Brazil,Bolivia,3,0,Copa América,São Paulo,Brazil,FALSE
15/06/19,Venezuela,Peru,0,0,Copa América,Porto Alegre,Brazil,TRUE
15/06/19,Argentina,Colombia,0,2,Copa América,Salvador,Brazil,TRUE
15/06/19,Canada,Martinique,4,0,Gold Cup,Los Angeles,United States,TRUE
15/06/19,Mexico,Cuba,7,0,Gold Cup,Los Angeles,United States,TRUE
15/06/19,Ghana,South Africa,0,0,Friendly,Dubai,United Arab Emirates,TRUE
15/06/19,Indonesia,Vanuatu,6,0,Friendly,Jakarta,Indonesia,FALSE
15/06/19,Ivory Coast,Uganda,0,1,Friendly,Abu Dhabi,United Arab Emirates,TRUE
15/06/19,Kenya,DR Congo,1,1,Friendly,Madrid,Spain,TRUE
15/06/19,Tanzania,Zimbabwe,1,1,Friendly,Cairo,Egypt,TRUE
16/06/19,Jersey,Orkney,5,0,Inter Games,Anglesey,Wales,TRUE
16/06/19,Ynys Môn,Western Isles,2,1,Inter Games,Anglesey,Wales,FALSE
16/06/19,Alderney,Hitra,2,4,Inter Games,Anglesey,Wales,TRUE
16/06/19,Saint Helena,Shetland,1,6,Inter Games,Anglesey,Wales,TRUE
16/06/19,Paraguay,Qatar,2,2,Copa América,Rio de Janeiro,Brazil,TRUE
16/06/19,Uruguay,Ecuador,4,0,Copa América,Belo Horizonte,Brazil,TRUE
16/06/19,Haiti,Bermuda,2,1,Gold Cup,San José,Jamaica,TRUE
16/06/19,Costa Rica,Nicaragua,4,0,Gold Cup,San José,Jamaica,TRUE
16/06/19,Algeria,Mali,3,2,Friendly,Doha,Qatar,TRUE
16/06/19,Egypt,Guinea,3,1,Friendly,Alexandria,Egypt,FALSE
16/06/19,Morocco,Zambia,2,3,Friendly,Marrakech,Morocco,FALSE
16/06/19,Senegal,Nigeria,1,0,Friendly,Ismailia,Egypt,TRUE
17/06/19,Ynys Môn,Orkney,3,1,Inter Games,Anglesey,Wales,FALSE
17/06/19,Jersey,Western Isles,7,0,Inter Games,Anglesey,Wales,TRUE
17/06/19,Isle of Man,Hitra,7,1,Inter Games,Anglesey,Wales,TRUE
17/06/19,Guernsey,Shetland,2,1,Inter Games,Anglesey,Wales,TRUE
17/06/19,Japan,Chile,0,4,Copa América,São Paulo,Brazil,TRUE
17/06/19,Curaçao,El Salvador,0,1,Gold Cup,Kingston,Jamaica,TRUE
17/06/19,Jamaica,Honduras,3,2,Gold Cup,Kingston,Jamaica,FALSE
17/06/19,Tunisia,Burundi,2,1,Friendly,Radès,Tunisia,FALSE
18/06/19,Ynys Môn,Jersey,1,0,Inter Games,Anglesey,Wales,FALSE
18/06/19,Western Isles,Orkney,1,2,Inter Games,Anglesey,Wales,TRUE
18/06/19,Isle of Man,Alderney,6,1,Inter Games,Anglesey,Wales,TRUE
18/06/19,Guernsey,Saint Helena,9,0,Inter Games,Anglesey,Wales,TRUE
18/06/19,Bolivia,Peru,1,3,Copa América,Rio de Janeiro,Brazil,TRUE
18/06/19,Brazil,Venezuela,0,0,Copa América,Salvador,Brazil,FALSE
18/06/19,Panama,Trinidad and Tobago,2,0,Gold Cup,Saint Paul,United States,TRUE
18/06/19,United States,Guyana,4,0,Gold Cup,Saint Paul,United States,FALSE
18/06/19,Benin,Mauritania,3,1,Friendly,Marrakech,Morocco,TRUE
19/06/19,Colombia,Qatar,1,0,Copa América,São Paulo,Brazil,TRUE
19/06/19,Argentina,Paraguay,1,1,Copa América,Belo Horizonte,Brazil,TRUE
19/06/19,Cuba,Martinique,0,3,Gold Cup,Denver,United States,TRUE
19/06/19,Mexico,Canada,3,1,Gold Cup,Denver,United States,TRUE
19/06/19,Ivory Coast,Zambia,4,1,Friendly,Abu Dhabi,United Arab Emirates,TRUE
20/06/19,Western Isles,Saint Helena,2,1,Inter Games,Anglesey,Wales,TRUE
20/06/19,Orkney,Alderney,1,2,Inter Games,Anglesey,Wales,TRUE
20/06/19,Jersey,Hitra,3,1,Inter Games,Anglesey,Wales,TRUE
20/06/19,Ynys Môn,Shetland,2,1,Inter Games,Anglesey,Wales,FALSE
20/06/19,Isle of Man,Guernsey,2,3,Inter Games,Anglesey,Wales,TRUE
20/06/19,Uruguay,Japan,2,2,Copa América,Porto Alegre,Brazil,TRUE
20/06/19,Nicaragua,Haiti,0,2,Gold Cup,Frisco,United States,TRUE
20/06/19,Costa Rica,Bermuda,2,1,Gold Cup,Frisco,United States,TRUE
21/06/19,Shetland,Isle of Man,0,5,Inter Games,Anglesey,Wales,TRUE
21/06/19,Ynys Môn,Guernsey,2,1,Inter Games,Anglesey,Wales,FALSE
21/06/19,Egypt,Zimbabwe,1,0,African Cup of Nations,Cairo,Egypt,FALSE
21/06/19,Ecuador,Chile,1,2,Copa América,Salvador,Brazil,TRUE
21/06/19,El Salvador,Jamaica,0,0,Gold Cup,Houston,United States,TRUE
21/06/19,Honduras,Curaçao,0,1,Gold Cup,Houston,United States,TRUE
22/06/19,DR Congo,Uganda,0,2,African Cup of Nations,Cairo,Egypt,TRUE
22/06/19,Nigeria,Burundi,1,0,African Cup of Nations,Alexandria,Egypt,TRUE
22/06/19,Guinea,Madagascar,2,2,African Cup of Nations,Alexandria,Egypt,TRUE
22/06/19,Bolivia,Venezuela,1,3,Copa América,Belo Horizonte,Brazil,TRUE
22/06/19,Guyana,Panama,2,4,Gold Cup,Cleveland,United States,TRUE
22/06/19,United States,Trinidad and Tobago,6,0,Gold Cup,Cleveland,United States,FALSE
22/06/19,Brazil,Peru,5,0,Copa América,São Paulo,Brazil,FALSE
23/06/19,Senegal,Tanzania,2,0,African Cup of Nations,Cairo,Egypt,TRUE
23/06/19,Algeria,Kenya,2,0,African Cup of Nations,Cairo,Egypt,TRUE
23/06/19,Morocco,Namibia,1,0,African Cup of Nations,Cairo,Egypt,TRUE
23/06/19,Colombia,Paraguay,1,0,Copa América,Salvador,Brazil,TRUE
23/06/19,Qatar,Argentina,0,2,Copa América,Porto Alegre,Brazil,TRUE
23/06/19,Canada,Cuba,7,0,Gold Cup,Charlotte,United States,TRUE
23/06/19,Martinique,Mexico,2,3,Gold Cup,Charlotte,United States,TRUE
24/06/19,Ivory Coast,South Africa,1,0,African Cup of Nations,Cairo,Egypt,TRUE
24/06/19,Tunisia,Angola,1,1,African Cup of Nations,Suez,Egypt,TRUE
24/06/19,Mali,Mauritania,4,1,African Cup of Nations,Suez,Egypt,TRUE
24/06/19,Chile,Uruguay,0,1,Copa América,Rio de Janeiro,Brazil,TRUE
24/06/19,Ecuador,Japan,1,1,Copa América,Belo Horizonte,Brazil,TRUE
24/06/19,Bermuda,Nicaragua,2,0,Gold Cup,New Jersey,United States,TRUE
24/06/19,Haiti,Costa Rica,2,1,Gold Cup,New Jersey,United States,TRUE
25/06/19,Cameroon,Guinea-Bissau,2,0,African Cup of Nations,Ismailia,Egypt,TRUE
25/06/19,Ghana,Benin,2,2,African Cup of Nations,Ismailia,Egypt,TRUE
